eruptions,waiting,density
1.694594595,70.21621622,0.000209103
1.741891892,70.21621622,0.00026828
1.789189189,70.21621622,0.000340908
1.836486486,70.21621622,0.000427977
1.883783784,70.21621622,0.000529541
1.931081081,70.21621622,0.000644415
1.978378378,70.21621622,0.000769955
2.025675676,70.21621622,0.000901972
2.072972973,70.21621622,0.001034815
2.12027027,70.21621622,0.001161663
2.167567568,70.21621622,0.001275024
2.214864865,70.21621622,0.001367442
2.262162162,70.21621622,0.001432363
2.309459459,70.21621622,0.001465054
2.356756757,70.21621622,0.001463447
2.404054054,70.21621622,0.001428745
2.451351351,70.21621622,0.001365646
2.498648649,70.21621622,0.001282092
2.545945946,70.21621622,0.001188543
2.593243243,70.21621622,0.001096858
2.640540541,70.21621622,0.00101898
2.687837838,70.21621622,0.000965616
2.735135135,70.21621622,0.000945161
2.782432432,70.21621622,0.000963001
2.82972973,70.21621622,0.001021316
2.877027027,70.21621622,0.00111934
2.924324324,70.21621622,0.001254022
2.971621622,70.21621622,0.0014209
3.018918919,70.21621622,0.00161502
3.066216216,70.21621622,0.001831736
3.113513514,70.21621622,0.002067269
3.160810811,70.21621622,0.002319013
3.208108108,70.21621622,0.002585626
3.255405405,70.21621622,0.002867023
3.302702703,70.21621622,0.00316437
3.35,70.21621622,0.003480142
3.397297297,70.21621622,0.003818201
3.444594595,70.21621622,0.004183748
3.491891892,70.21621622,0.004582956
3.539189189,70.21621622,0.005022069
3.586486486,70.21621622,0.005505885
3.633783784,70.21621622,0.006035729
3.681081081,70.21621622,0.006607235
3.728378378,70.21621622,0.00720849
3.775675676,70.21621622,0.00781916
3.822972973,70.21621622,0.00841111
3.87027027,70.21621622,0.00895078
3.917567568,70.21621622,0.009403112
3.964864865,70.21621622,0.009736402
4.012162162,70.21621622,0.009927081
4.059459459,70.21621622,0.009963377
4.106756757,70.21621622,0.009846954
4.154054054,70.21621622,0.009592157
4.201351351,70.21621622,0.009223023
4.248648649,70.21621622,0.008768808
4.295945946,70.21621622,0.008259093
4.343243243,70.21621622,0.007719574
4.390540541,70.21621622,0.007169375
4.437837838,70.21621622,0.006620226
4.485135135,70.21621622,0.006077396
4.532432432,70.21621622,0.005541794
4.57972973,70.21621622,0.005012534
4.627027027,70.21621622,0.004489223
4.674324324,70.21621622,0.003973492
4.721621622,70.21621622,0.003469554
4.768918919,70.21621622,0.00298387
4.816216216,70.21621622,0.002524183
4.863513514,70.21621622,0.00209829
4.910810811,70.21621622,0.001712855
4.958108108,70.21621622,0.001372539
5.005405405,70.21621622,0.001079527
5.052702703,70.21621622,0.000833503
5.1,70.21621622,0.000631958
1.6,70.93243243,7.06E-05
1.647297297,70.93243243,9.53E-05
1.694594595,70.93243243,0.000127797
1.741891892,70.93243243,0.00017006
1.789189189,70.93243243,0.000223837
1.836486486,70.93243243,0.000290605
1.883783784,70.93243243,0.000371229
1.931081081,70.93243243,0.000465634
1.978378378,70.93243243,0.000572481
2.025675676,70.93243243,0.00068892
2.072972973,70.93243243,0.000810474
2.12027027,70.93243243,0.000931133
2.167567568,70.93243243,0.001043718
2.214864865,70.93243243,0.00114053
2.262162162,70.93243243,0.001214255
2.309459459,70.93243243,0.001259005
2.356756757,70.93243243,0.001271347
2.404054054,70.93243243,0.001251088
2.451351351,70.93243243,0.001201657
2.498648649,70.93243243,0.001129954
2.545945946,70.93243243,0.001045655
2.593243243,70.93243243,0.000960099
2.640540541,70.93243243,0.000884928
2.687837838,70.93243243,0.00083076
2.735135135,70.93243243,0.000806094
2.782432432,70.93243243,0.000816646
2.82972973,70.93243243,0.000865173
2.877027027,70.93243243,0.000951776
2.924324324,70.93243243,0.00107456
2.971621622,70.93243243,0.001230491
3.018918919,70.93243243,0.001416273
3.066216216,70.93243243,0.00162907
3.113513514,70.93243243,0.001866983
3.160810811,70.93243243,0.002129249
3.208108108,70.93243243,0.002416216
3.255405405,70.93243243,0.002729194
3.302702703,70.93243243,0.003070293
3.35,70.93243243,0.003442311
3.397297297,70.93243243,0.003848688
3.444594595,70.93243243,0.004293392
3.491891892,70.93243243,0.004780595
3.539189189,70.93243243,0.005313962
3.586486486,70.93243243,0.005895444
3.633783784,70.93243243,0.006523655
3.681081081,70.93243243,0.007192091
3.728378378,70.93243243,0.007887641
3.775675676,70.93243243,0.008589932
3.822972973,70.93243243,0.009271963
3.87027027,70.93243243,0.009902247
3.917567568,70.93243243,0.010448293
3.964864865,70.93243243,0.010880871
4.012162162,70.93243243,0.011178157
4.059459459,70.93243243,0.011328835
4.106756757,70.93243243,0.011333355
4.154054054,70.93243243,0.01120304
4.201351351,70.93243243,0.010957222
4.248648649,70.93243243,0.010619154
4.295945946,70.93243243,0.010211678
4.343243243,70.93243243,0.009753705
4.390540541,70.93243243,0.009258222
4.437837838,70.93243243,0.008732131
4.485135135,70.93243243,0.00817768
4.532432432,70.93243243,0.007594897
4.57972973,70.93243243,0.006984246
4.627027027,70.93243243,0.006348785
4.674324324,70.93243243,0.005695352
4.721621622,70.93243243,0.005034628
4.768918919,70.93243243,0.004380205
4.816216216,70.93243243,0.003747017
4.863513514,70.93243243,0.003149542
4.910810811,70.93243243,0.002600179
4.958108108,70.93243243,0.002108066
5.005405405,70.93243243,0.001678474
5.052702703,70.93243243,0.001312792
5.1,70.93243243,0.001008981
1.6,71.64864865,3.95E-05
1.647297297,71.64864865,5.55E-05
1.694594595,71.64864865,7.76E-05
1.741891892,71.64864865,0.000107414
1.789189189,71.64864865,0.000146733
1.836486486,71.64864865,0.000197273
1.883783784,71.64864865,0.000260381
1.931081081,71.64864865,0.000336712
1.978378378,71.64864865,0.000425862
2.025675676,71.64864865,0.000526017
2.072972973,71.64864865,0.000633724
2.12027027,71.64864865,0.000743843
2.167567568,71.64864865,0.000849804
2.214864865,71.64864865,0.000944174
2.262162162,71.64864865,0.001019536
2.309459459,71.64864865,0.001069557
2.356756757,71.64864865,0.001090062
2.404054054,71.64864865,0.001079905
2.451351351,71.64864865,0.001041433
2.498648649,71.64864865,0.000980415
2.545945946,71.64864865,0.000905436
2.593243243,71.64864865,0.000826853
2.640540541,71.64864865,0.000755535
2.687837838,71.64864865,0.000701612
2.735135135,71.64864865,0.000673472
2.782432432,71.64864865,0.000677154
2.82972973,71.64864865,0.000716201
2.877027027,71.64864865,0.000791927
2.924324324,71.64864865,0.000903993
2.971621622,71.64864865,0.001051123
3.018918919,71.64864865,0.001231812
3.066216216,71.64864865,0.001444899
3.113513514,71.64864865,0.001689912
3.160810811,71.64864865,0.001967199
3.208108108,71.64864865,0.002277882
3.255405405,71.64864865,0.002623715
3.302702703,71.64864865,0.003006934
3.35,71.64864865,0.003430147
3.397297297,71.64864865,0.003896248
3.444594595,71.64864865,0.004408278
3.491891892,71.64864865,0.004969093
3.539189189,71.64864865,0.005580731
3.586486486,71.64864865,0.006243388
3.633783784,71.64864865,0.006954104
3.681081081,71.64864865,0.007705351
3.728378378,71.64864865,0.008483907
3.775675676,71.64864865,0.009270447
3.822972973,71.64864865,0.01004019
3.87027027,71.64864865,0.010764777
3.917567568,71.64864865,0.011415202
3.964864865,71.64864865,0.01196532
4.012162162,71.64864865,0.012395196
4.059459459,71.64864865,0.012693505
4.106756757,71.64864865,0.012858377
4.154054054,71.64864865,0.012896425
4.201351351,71.64864865,0.012820204
4.248648649,71.64864865,0.012644733
4.295945946,71.64864865,0.012383983
4.343243243,71.64864865,0.012048236
4.390540541,71.64864865,0.011642918
4.437837838,71.64864865,0.011169105
4.485135135,71.64864865,0.010625429
4.532432432,71.64864865,0.010010754
4.57972973,71.64864865,0.009326846
4.627027027,71.64864865,0.008580346
4.674324324,71.64864865,0.007783595
4.721621622,71.64864865,0.006954204
4.768918919,71.64864865,0.006113547
4.816216216,71.64864865,0.005284585
4.863513514,71.64864865,0.004489498
4.910810811,71.64864865,0.003747556
4.958108108,71.64864865,0.003073564
5.005405405,71.64864865,0.002477037
5.052702703,71.64864865,0.001962109
5.1,71.64864865,0.001528084
1.6,72.36486486,2.20E-05
1.647297297,72.36486486,3.24E-05
1.694594595,72.36486486,4.72E-05
1.741891892,72.36486486,6.80E-05
1.789189189,72.36486486,9.63E-05
1.836486486,72.36486486,0.000133849
1.883783784,72.36486486,0.000182152
1.931081081,72.36486486,0.000242188
1.978378378,72.36486486,0.000314098
2.025675676,72.36486486,0.000396798
2.072972973,72.36486486,0.000487692
2.12027027,72.36486486,0.000582569
2.167567568,72.36486486,0.000675761
2.214864865,72.36486486,0.000760628
2.262162162,72.36486486,0.000830336
2.309459459,72.36486486,0.000878844
2.356756757,72.36486486,0.000901916
2.404054054,72.36486486,0.00089796
2.451351351,72.36486486,0.0008685
2.498648649,72.36486486,0.000818168
2.545945946,72.36486486,0.000754214
2.593243243,72.36486486,0.000685616
2.640540541,72.36486486,0.000622001
2.687837838,72.36486486,0.00057258
2.735135135,72.36486486,0.000545302
2.782432432,72.36486486,0.00054634
2.82972973,72.36486486,0.000579962
2.877027027,72.36486486,0.000648725
2.924324324,72.36486486,0.00075389
2.971621622,72.36486486,0.000895928
3.018918919,72.36486486,0.001075003
3.066216216,72.36486486,0.001291338
3.113513514,72.36486486,0.001545452
3.160810811,72.36486486,0.001838264
3.208108108,72.36486486,0.002171121
3.255405405,72.36486486,0.002545792
3.302702703,72.36486486,0.002964456
3.35,72.36486486,0.003429698
3.397297297,72.36486486,0.003944432
3.444594595,72.36486486,0.0045117
3.491891892,72.36486486,0.005134235
3.539189189,72.36486486,0.005813738
3.586486486,72.36486486,0.006549865
3.633783784,72.36486486,0.007339059
3.681081081,72.36486486,0.008173411
3.728378378,72.36486486,0.009039877
3.775675676,72.36486486,0.009920145
3.822972973,72.36486486,0.010791374
3.87027027,72.36486486,0.011627878
3.917567568,72.36486486,0.012403562
3.964864865,72.36486486,0.013094701
4.012162162,72.36486486,0.013682488
4.059459459,72.36486486,0.014154762
4.106756757,72.36486486,0.014506456
4.154054054,72.36486486,0.014738642
4.201351351,72.36486486,0.014856383
4.248648649,72.36486486,0.014865963
4.295945946,72.36486486,0.014772238
4.343243243,72.36486486,0.014576861
4.390540541,72.36486486,0.014277851
4.437837838,72.36486486,0.013870651
4.485135135,72.36486486,0.013350362
4.532432432,72.36486486,0.01271456
4.57972973,72.36486486,0.011965941
4.627027027,72.36486486,0.011114146
4.674324324,72.36486486,0.01017633
4.721621622,72.36486486,0.00917639
4.768918919,72.36486486,0.008143025
4.816216216,72.36486486,0.007107078
4.863513514,72.36486486,0.006098642
4.910810811,72.36486486,0.00514443
4.958108108,72.36486486,0.004265768
5.005405405,72.36486486,0.003477448
5.052702703,72.36486486,0.002787455
5.1,72.36486486,0.002197488
1.6,73.08108108,1.23E-05
1.647297297,73.08108108,1.90E-05
1.694594595,73.08108108,2.88E-05
1.741891892,73.08108108,4.30E-05
1.789189189,73.08108108,6.29E-05
1.836486486,73.08108108,9.01E-05
1.883783784,73.08108108,0.000125797
1.931081081,73.08108108,0.000171125
1.978378378,73.08108108,0.00022644
2.025675676,73.08108108,0.000291123
2.072972973,73.08108108,0.000363292
2.12027027,73.08108108,0.000439674
2.167567568,73.08108108,0.000515706
2.214864865,73.08108108,0.000585915
2.262162162,73.08108108,0.000644565
2.309459459,73.08108108,0.000686475
2.356756757,73.08108108,0.000707889
2.404054054,73.08108108,0.000707194
2.451351351,73.08108108,0.000685352
2.498648649,73.08108108,0.000645929
2.545945946,73.08108108,0.00059473
2.593243243,73.08108108,0.000539114
2.640540541,73.08108108,0.000487154
2.687837838,73.08108108,0.000446814
2.735135135,73.08108108,0.00042529
2.782432432,73.08108108,0.000428624
2.82972973,73.08108108,0.000461578
2.877027027,73.08108108,0.000527743
2.924324324,73.08108108,0.000629769
2.971621622,73.08108108,0.000769643
3.018918919,73.08108108,0.00094893
3.066216216,73.08108108,0.00116896
3.113513514,73.08108108,0.001430965
3.160810811,73.08108108,0.00173622
3.208108108,73.08108108,0.002086203
3.255405405,73.08108108,0.002482794
3.302702703,73.08108108,0.002928476
3.35,73.08108108,0.003426459
3.397297297,73.08108108,0.003980628
3.444594595,73.08108108,0.004595213
3.491891892,73.08108108,0.005274126
3.539189189,73.08108108,0.006019988
3.586486486,73.08108108,0.006832946
3.633783784,73.08108108,0.007709477
3.681081081,73.08108108,0.008641407
3.728378378,73.08108108,0.009615418
3.775675676,73.08108108,0.010613223
3.822972973,73.08108108,0.011612509
3.87027027,73.08108108,0.012588579
3.917567568,73.08108108,0.013516478
3.964864865,73.08108108,0.014373231
4.012162162,73.08108108,0.015139756
4.059459459,73.08108108,0.015802046
4.106756757,73.08108108,0.016351342
4.154054054,73.08108108,0.016783228
4.201351351,73.08108108,0.017095885
4.248648649,73.08108108,0.017287959
4.295945946,73.08108108,0.017356641
4.343243243,73.08108108,0.017296552
4.390540541,73.08108108,0.01709982
4.437837838,73.08108108,0.016757443
4.485135135,73.08108108,0.016261668
4.532432432,73.08108108,0.015608827
4.57972973,73.08108108,0.014801967
4.627027027,73.08108108,0.013852631
4.674324324,73.08108108,0.012781381
4.721621622,73.08108108,0.011616906
4.768918919,73.08108108,0.010393914
4.816216216,73.08108108,0.009150162
4.863513514,73.08108108,0.007923155
4.910810811,73.08108108,0.006747036
4.958108108,73.08108108,0.005650086
5.005405405,73.08108108,0.004653137
5.052702703,73.08108108,0.003768998
5.1,73.08108108,0.00300281
1.6,73.7972973,6.95E-06
1.647297297,73.7972973,1.11E-05
1.694594595,73.7972973,1.75E-05
1.741891892,73.7972973,2.70E-05
1.789189189,73.7972973,4.05E-05
1.836486486,73.7972973,5.93E-05
1.883783784,73.7972973,8.45E-05
1.931081081,73.7972973,0.000116995
1.978378378,73.7972973,0.00015712
2.025675676,73.7972973,0.000204575
2.072972973,73.7972973,0.000258053
2.12027027,73.7972973,0.000315164
2.167567568,73.7972973,0.000372496
2.214864865,73.7972973,0.0004259
2.262162162,73.7972973,0.000470969
2.309459459,73.7972973,0.00050368
2.356756757,73.7972973,0.000521057
2.404054054,73.7972973,0.000521742
2.451351351,73.7972973,0.000506343
2.498648649,73.7972973,0.000477492
2.545945946,73.7972973,0.000439594
2.593243243,73.7972973,0.000398359
2.640540541,73.7972973,0.000360209
2.687837838,73.7972973,0.000331706
2.735135135,73.7972973,0.0003191
2.782432432,73.7972973,0.000328055
2.82972973,73.7972973,0.000363548
2.877027027,73.7972973,0.000429887
2.924324324,73.7972973,0.000530787
2.971621622,73.7972973,0.000669439
3.018918919,73.7972973,0.000848553
3.066216216,73.7972973,0.001070399
3.113513514,73.7972973,0.001336886
3.160810811,73.7972973,0.001649756
3.208108108,73.7972973,0.002010894
3.255405405,73.7972973,0.002422744
3.302702703,73.7972973,0.002888709
3.35,73.7972973,0.003413402
3.397297297,73.7972973,0.00400258
3.444594595,73.7972973,0.004662641
3.491891892,73.7972973,0.005399659
3.539189189,73.7972973,0.006218053
3.586486486,73.7972973,0.007119096
3.633783784,73.7972973,0.008099558
3.681081081,73.7972973,0.009150762
3.728378378,73.7972973,0.010258309
3.775675676,73.7972973,0.01140257
3.822972973,73.7972973,0.012559911
3.87027027,73.7972973,0.013704475
3.917567568,73.7972973,0.014810226
3.964864865,73.7972973,0.015852905
4.012162162,73.7972973,0.016811568
4.059459459,73.7972973,0.017669432
4.106756757,73.7972973,0.01841388
4.154054054,73.7972973,0.019035659
4.201351351,73.7972973,0.019527462
4.248648649,73.7972973,0.019882266
4.295945946,73.7972973,0.020091904
4.343243243,73.7972973,0.020146333
4.390540541,73.7972973,0.020033922
4.437837838,73.7972973,0.019742861
4.485135135,73.7972973,0.019263487
4.532432432,73.7972973,0.018591062
4.57972973,73.7972973,0.017728409
4.627027027,73.7972973,0.016687794
4.674324324,73.7972973,0.015491604
4.721621622,73.7972973,0.014171617
4.768918919,73.7972973,0.012766946
4.816216216,73.7972973,0.011320969
4.863513514,73.7972973,0.009877743
4.910810811,73.7972973,0.008478449
4.958108108,73.7972973,0.007158374
5.005405405,73.7972973,0.005944807
5.052702703,73.7972973,0.004856045
5.1,73.7972973,0.003901479
1.6,74.51351351,3.91E-06
1.647297297,74.51351351,6.47E-06
1.694594595,74.51351351,1.05E-05
1.741891892,74.51351351,1.65E-05
1.789189189,74.51351351,2.53E-05
1.836486486,74.51351351,3.77E-05
1.883783784,74.51351351,5.45E-05
1.931081081,74.51351351,7.63E-05
1.978378378,74.51351351,0.000103532
2.025675676,74.51351351,0.000135973
2.072972973,74.51351351,0.000172767
2.12027027,74.51351351,0.000212288
2.167567568,74.51351351,0.000252176
2.214864865,74.51351351,0.000289531
2.262162162,74.51351351,0.000321258
2.309459459,74.51351351,0.000344507
2.356756757,74.51351351,0.000357151
2.404054054,74.51351351,0.000358199
2.451351351,74.51351351,0.000348055
2.498648649,74.51351351,0.000328579
2.545945946,74.51351351,0.000302953
2.593243243,74.51351351,0.000275388
2.640540541,74.51351351,0.000250763
2.687837838,74.51351351,0.000234277
2.735135135,74.51351351,0.00023118
2.782432432,74.51351351,0.00024661
2.82972973,74.51351351,0.000285516
2.877027027,74.51351351,0.000352627
2.924324324,74.51351351,0.000452411
2.971621622,74.51351351,0.000588999
3.018918919,74.51351351,0.000766088
3.066216216,74.51351351,0.000986881
3.113513514,74.51351351,0.001254134
3.160810811,74.51351351,0.001570393
3.208108108,74.51351351,0.00193842
3.255405405,74.51351351,0.002361762
3.302702703,74.51351351,0.002845301
3.35,74.51351351,0.00339558
3.397297297,74.51351351,0.004020701
3.444594595,74.51351351,0.004729634
3.491891892,74.51351351,0.005530954
3.539189189,74.51351351,0.006431136
3.586486486,74.51351351,0.007432723
3.633783784,74.51351351,0.00853274
3.681081081,74.51351351,0.0097217
3.728378378,74.51351351,0.010983469
3.775675676,74.51351351,0.012296027
3.822972973,74.51351351,0.013633003
3.87027027,74.51351351,0.014965696
3.917567568,74.51351351,0.016265224
3.964864865,74.51351351,0.017504428
4.012162162,74.51351351,0.018659272
4.059459459,74.51351351,0.019709547
4.106756757,74.51351351,0.020638836
4.154054054,74.51351351,0.021433819
4.201351351,74.51351351,0.022083096
4.248648649,74.51351351,0.022575833
4.295945946,74.51351351,0.022900599
4.343243243,74.51351351,0.023044764
4.390540541,74.51351351,0.022994769
4.437837838,74.51351351,0.022737391
4.485135135,74.51351351,0.022261891
4.532432432,74.51351351,0.021562686
4.57972973,74.51351351,0.020642028
4.627027027,74.51351351,0.019512089
4.674324324,74.51351351,0.018195965
4.721621622,74.51351351,0.016727273
4.768918919,74.51351351,0.015148321
4.816216216,74.51351351,0.013507072
4.863513514,74.51351351,0.011853364
4.910810811,74.51351351,0.010234942
4.958108108,74.51351351,0.008693919
5.005405405,74.51351351,0.007264108
5.052702703,74.51351351,0.005969551
5.1,74.51351351,0.004824258
1.6,75.22972973,2.17E-06
1.647297297,75.22972973,3.68E-06
1.694594595,75.22972973,6.06E-06
1.741891892,75.22972973,9.72E-06
1.789189189,75.22972973,1.51E-05
1.836486486,75.22972973,2.28E-05
1.883783784,75.22972973,3.32E-05
1.931081081,75.22972973,4.69E-05
1.978378378,75.22972973,6.41E-05
2.025675676,75.22972973,8.47E-05
2.072972973,75.22972973,0.000108135
2.12027027,75.22972973,0.000133397
2.167567568,75.22972973,0.00015898
2.214864865,75.22972973,0.000183022
2.262162162,75.22972973,0.000203524
2.309459459,75.22972973,0.000218645
2.356756757,75.22972973,0.000227008
2.404054054,75.22972973,0.000227977
2.451351351,75.22972973,0.000221839
2.498648649,75.22972973,0.000209866
2.545945946,75.22972973,0.000194261
2.593243243,75.22972973,0.000178005
2.640540541,75.22972973,0.000164682
2.687837838,75.22972973,0.000158308
2.735135135,75.22972973,0.000163211
2.782432432,75.22972973,0.000183962
2.82972973,75.22972973,0.000225345
2.877027027,75.22972973,0.000292299
2.924324324,75.22972973,0.000389824
2.971621622,75.22972973,0.000522831
3.018918919,75.22972973,0.000695967
3.066216216,75.22972973,0.000913487
3.113513514,75.22972973,0.001179282
3.160810811,75.22972973,0.001497106
3.208108108,75.22972973,0.001871057
3.255405405,75.22972973,0.002306193
3.302702703,75.22972973,0.002809141
3.35,75.22972973,0.003388438
3.397297297,75.22972973,0.004054371
3.444594595,75.22972973,0.004818151
3.491891892,75.22972973,0.005690421
3.539189189,75.22972973,0.006679282
3.586486486,75.22972973,0.007788195
3.633783784,75.22972973,0.009014197
3.681081081,75.22972973,0.010346846
3.728378378,75.22972973,0.011768146
3.775675676,75.22972973,0.013253495
3.822972973,75.22972973,0.014773464
3.87027027,75.22972973,0.016296034
3.917567568,75.22972973,0.017788899
3.964864865,75.22972973,0.019221422
4.012162162,75.22972973,0.020566025
4.059459459,75.22972973,0.021798873
4.106756757,75.22972973,0.02289987
4.154054054,75.22972973,0.023852087
4.201351351,75.22972973,0.024640775
4.248648649,75.22972973,0.025252225
4.295945946,75.22972973,0.025672745
4.343243243,75.22972973,0.025888091
4.390540541,75.22972973,0.025883623
4.437837838,75.22972973,0.02564536
4.485135135,75.22972973,0.025161929
4.532432432,75.22972973,0.024427127
4.57972973,75.22972973,0.023442658
4.627027027,75.22972973,0.022220464
4.674324324,75.22972973,0.020784078
4.721621622,75.22972973,0.019168602
4.768918919,75.22972973,0.017419144
4.816216216,75.22972973,0.015587856
4.863513514,75.22972973,0.013729976
4.910810811,75.22972973,0.011899491
4.958108108,75.22972973,0.010145068
5.005405405,75.22972973,0.008506843
5.052702703,75.22972973,0.007014442
5.1,75.22972973,0.005686378
1.6,75.94594595,1.16E-06
1.647297297,75.94594595,2.00E-06
1.694594595,75.94594595,3.35E-06
1.741891892,75.94594595,5.44E-06
1.789189189,75.94594595,8.53E-06
1.836486486,75.94594595,1.30E-05
1.883783784,75.94594595,1.90E-05
1.931081081,75.94594595,2.70E-05
1.978378378,75.94594595,3.71E-05
2.025675676,75.94594595,4.91E-05
2.072972973,75.94594595,6.29E-05
2.12027027,75.94594595,7.78E-05
2.167567568,75.94594595,9.30E-05
2.214864865,75.94594595,0.000107195
2.262162162,75.94594595,0.000119377
2.309459459,75.94594595,0.000128408
2.356756757,75.94594595,0.000133482
2.404054054,75.94594595,0.000134242
2.451351351,75.94594595,0.00013091
2.498648649,75.94594595,0.000124337
2.545945946,75.94594595,0.000116005
2.593243243,75.94594595,0.00010798
2.640540541,75.94594595,0.000102856
2.687837838,75.94594595,0.00010372
2.735135135,75.94594595,0.00011414
2.782432432,75.94594595,0.000138181
2.82972973,75.94594595,0.000180417
2.877027027,75.94594595,0.000245895
2.924324324,75.94594595,0.000340038
2.971621622,75.94594595,0.000468475
3.018918919,75.94594595,0.000636837
3.066216216,75.94594595,0.0008506
3.113513514,75.94594595,0.001115062
3.160810811,75.94594595,0.001435531
3.208108108,75.94594595,0.001817743
3.255405405,75.94594595,0.002268431
3.302702703,75.94594595,0.002795877
3.35,75.94594595,0.003410202
3.397297297,75.94594595,0.004123146
3.444594595,75.94594595,0.004947171
3.491891892,75.94594595,0.005893891
3.539189189,75.94594595,0.006972004
3.586486486,75.94594595,0.008185116
3.633783784,75.94594595,0.009529902
3.681081081,75.94594595,0.010995042
3.728378378,75.94594595,0.012561187
3.775675676,75.94594595,0.014201989
3.822972973,75.94594595,0.015885961
3.87027027,75.94594595,0.017578791
3.917567568,75.94594595,0.019245653
3.964864865,75.94594595,0.020853153
4.012162162,75.94594595,0.022370669
4.059459459,75.94594595,0.023771017
4.106756757,75.94594595,0.025030514
4.154054054,75.94594595,0.026128538
4.201351351,75.94594595,0.027046765
4.248648649,75.94594595,0.027768268
4.295945946,75.94594595,0.028276688
4.343243243,75.94594595,0.028555751
4.390540541,75.94594595,0.028589395
4.437837838,75.94594595,0.028362699
4.485135135,75.94594595,0.027863673
4.532432432,75.94594595,0.02708574
4.57972973,75.94594595,0.026030506
4.627027027,75.94594595,0.024710254
4.674324324,75.94594595,0.023149572
4.721621622,75.94594595,0.021385607
4.768918919,75.94594595,0.019466685
4.816216216,75.94594595,0.017449374
4.863513514,75.94594595,0.015394349
4.910810811,75.94594595,0.013361685
4.958108108,75.94594595,0.011406308
5.005405405,75.94594595,0.009574266
5.052702703,75.94594595,0.007900297
5.1,75.94594595,0.006406882
1.6,76.66216216,5.95E-07
1.647297297,76.66216216,1.04E-06
1.694594595,76.66216216,1.75E-06
1.741891892,76.66216216,2.86E-06
1.789189189,76.66216216,4.51E-06
1.836486486,76.66216216,6.88E-06
1.883783784,76.66216216,1.02E-05
1.931081081,76.66216216,1.45E-05
1.978378378,76.66216216,1.99E-05
2.025675676,76.66216216,2.65E-05
2.072972973,76.66216216,3.39E-05
2.12027027,76.66216216,4.20E-05
2.167567568,76.66216216,5.03E-05
2.214864865,76.66216216,5.80E-05
2.262162162,76.66216216,6.47E-05
2.309459459,76.66216216,6.97E-05
2.356756757,76.66216216,7.25E-05
2.404054054,76.66216216,7.31E-05
2.451351351,76.66216216,7.15E-05
2.498648649,76.66216216,6.85E-05
2.545945946,76.66216216,6.49E-05
2.593243243,76.66216216,6.22E-05
2.640540541,76.66216216,6.23E-05
2.687837838,76.66216216,6.76E-05
2.735135135,76.66216216,8.12E-05
2.782432432,76.66216216,0.000106648
2.82972973,76.66216216,0.000148445
2.877027027,76.66216216,0.000211691
2.924324324,76.66216216,0.00030219
2.971621622,76.66216216,0.000426271
3.018918919,76.66216216,0.00059059
3.066216216,76.66216216,0.000801956
3.113513514,76.66216216,0.001067246
3.160810811,76.66216216,0.001393498
3.208108108,76.66216216,0.001788191
3.255405405,76.66216216,0.002259656
3.302702703,76.66216216,0.002817472
3.35,76.66216216,0.003472635
3.397297297,76.66216216,0.004237268
3.444594595,76.66216216,0.005123732
3.491891892,76.66216216,0.006143126
3.539189189,76.66216216,0.007303362
3.586486486,76.66216216,0.008607151
3.633783784,76.66216216,0.010050338
3.681081081,76.66216216,0.01162097
3.728378378,76.66216216,0.013299339
3.775675676,76.66216216,0.015058989
3.822972973,76.66216216,0.016868473
3.87027027,76.66216216,0.018693462
3.917567568,76.66216216,0.020498797
3.964864865,76.66216216,0.022250162
4.012162162,76.66216216,0.023915192
4.059459459,76.66216216,0.025464026
4.106756757,76.66216216,0.026869391
4.154054054,76.66216216,0.028106356
4.201351351,76.66216216,0.0291519
4.248648649,76.66216216,0.029984412
4.295945946,76.66216216,0.030583262
4.343243243,76.66216216,0.030928628
4.390540541,76.66216216,0.031001797
4.437837838,76.66216216,0.030786143
4.485135135,76.66216216,0.030268863
4.532432432,76.66216216,0.029443365
4.57972973,76.66216216,0.028311984
4.627027027,76.66216216,0.026888483
4.674324324,76.66216216,0.025199735
4.721621622,76.66216216,0.023286057
4.768918919,76.66216216,0.021199866
4.816216216,76.66216216,0.019002678
4.863513514,76.66216216,0.01676077
4.910810811,76.66216216,0.01454016
4.958108108,76.66216216,0.012401637
5.005405405,76.66216216,0.010396593
5.052702703,76.66216216,0.008564191
5.1,76.66216216,0.006930117
1.6,77.37837838,2.87E-07
1.647297297,77.37837838,5.03E-07
1.694594595,77.37837838,8.54E-07
1.741891892,77.37837838,1.40E-06
1.789189189,77.37837838,2.22E-06
1.836486486,77.37837838,3.40E-06
1.883783784,77.37837838,5.03E-06
1.931081081,77.37837838,7.18E-06
1.978378378,77.37837838,9.90E-06
2.025675676,77.37837838,1.32E-05
2.072972973,77.37837838,1.69E-05
2.12027027,77.37837838,2.10E-05
2.167567568,77.37837838,2.51E-05
2.214864865,77.37837838,2.90E-05
2.262162162,77.37837838,3.24E-05
2.309459459,77.37837838,3.49E-05
2.356756757,77.37837838,3.64E-05
2.404054054,77.37837838,3.68E-05
2.451351351,77.37837838,3.63E-05
2.498648649,77.37837838,3.53E-05
2.545945946,77.37837838,3.45E-05
2.593243243,77.37837838,3.49E-05
2.640540541,77.37837838,3.80E-05
2.687837838,77.37837838,4.58E-05
2.735135135,77.37837838,6.09E-05
2.782432432,77.37837838,8.68E-05
